epoch,train_loss,val_loss,val_accuracy,avg_pos_dist,avg_neg_dist
1,0.1569501719158479,0.0,0.0,0.0,0.0
2,0.07628023180613018,0.0,0.0,0.0,0.0
3,0.059609235429107496,0.0,0.0,0.0,0.0
4,0.05410038021524245,0.0,0.0,0.0,0.0
5,0.04726654653595458,0.033246484289201204,98.62719413151689,0.15873882887299817,1.0946113938408633
6,0.04377144021704955,0.033246484289201204,98.62719413151689,0.15873882887299817,1.0946113938408633
7,0.04111305106471592,0.033246484289201204,98.62719413151689,0.15873882887299817,1.0946113938408633
8,0.03927059824635621,0.033246484289201204,98.62719413151689,0.15873882887299817,1.0946113938408633
9,0.03764032943019583,0.033246484289201204,98.62719413151689,0.15873882887299817,1.0946113938408633
10,0.03632456520807657,0.022125402702186818,99.44458999214042,0.12676814386519725,1.1815347609313591
11,0.033011059710480246,0.022125402702186818,99.44458999214042,0.12676814386519725,1.1815347609313591
12,0.031021198990758145,0.022125402702186818,99.44458999214042,0.12676814386519725,1.1815347609313591
13,0.030386514322906195,0.022125402702186818,99.44458999214042,0.12676814386519725,1.1815347609313591
14,0.02991307256171742,0.022125402702186818,99.44458999214042,0.12676814386519725,1.1815347609313591
15,0.028098822541077643,0.017868741756510674,99.63845952318576,0.11094760171201047,1.225453285402048
16,0.026837733987759165,0.017868741756510674,99.63845952318576,0.11094760171201047,1.225453285402048
17,0.025732985216895595,0.017868741756510674,99.63845952318576,0.11094760171201047,1.225453285402048
18,0.02484457304412062,0.017868741756510674,99.63845952318576,0.11094760171201047,1.225453285402048
19,0.023738101716506352,0.017868741756510674,99.63845952318576,0.11094760171201047,1.225453285402048
20,0.023215676862948207,0.013575494544811073,99.85328792245218,0.09516710131801567,1.274181781372666
21,0.02283602485278561,0.013575494544811073,99.85328792245218,0.09516710131801567,1.274181781372666
22,0.022094529451607368,0.013575494544811073,99.85328792245218,0.09516710131801567,1.274181781372666
23,0.021710180620316565,0.013575494544811073,99.85328792245218,0.09516710131801567,1.274181781372666
24,0.020857781265939616,0.013575494544811073,99.85328792245218,0.09516710131801567,1.274181781372666
25,0.020687681316845254,0.012625494072475412,99.84280848834163,0.09261436390723282,1.3073878935112404
26,0.019605147420337914,0.012625494072475412,99.84280848834163,0.09261436390723282,1.3073878935112404
27,0.019307887722949904,0.012625494072475412,99.84280848834163,0.09261436390723282,1.3073878935112404
28,0.018407598447175662,0.012625494072475412,99.84280848834163,0.09261436390723282,1.3073878935112404
29,0.018809608797398177,0.012625494072475412,99.84280848834163,0.09261436390723282,1.3073878935112404
30,0.01864040179668996,0.011866195835982975,99.88472622478386,0.08675071407462775,1.333923671262429
31,0.017960186664431964,0.011866195835982975,99.88472622478386,0.08675071407462775,1.333923671262429
32,0.017403339785574144,0.011866195835982975,99.88472622478386,0.08675071407462775,1.333923671262429
33,0.016735396811920166,0.011866195835982975,99.88472622478386,0.08675071407462775,1.333923671262429
34,0.01651482731910819,0.011866195835982975,99.88472622478386,0.08675071407462775,1.333923671262429
35,0.016614675419304236,0.011017074642615723,99.86900707361802,0.08410934040369306,1.3216743789725802
36,0.016493920979866697,0.011017074642615723,99.86900707361802,0.08410934040369306,1.3216743789725802
37,0.01668610731946701,0.011017074642615723,99.86900707361802,0.08410934040369306,1.3216743789725802
38,0.016171620946902016,0.011017074642615723,99.86900707361802,0.08410934040369306,1.3216743789725802
39,0.015400444755888802,0.011017074642615723,99.86900707361802,0.08410934040369306,1.3216743789725802
40,0.015687387065107965,0.010530855860187358,99.87948650772859,0.08172703585237917,1.316687703853704
41,0.015409034502016724,0.010530855860187358,99.87948650772859,0.08172703585237917,1.316687703853704
42,0.015316518211891936,0.010530855860187358,99.87948650772859,0.08172703585237917,1.316687703853704
43,0.014785125034622553,0.010530855860187358,99.87948650772859,0.08172703585237917,1.316687703853704
44,0.014859847326019934,0.010530855860187358,99.87948650772859,0.08172703585237917,1.316687703853704
45,0.0149557272439641,0.009842499446615976,99.86900707361802,0.07654980282242867,1.3359248944686843
46,0.014675376277806957,0.009842499446615976,99.86900707361802,0.07654980282242867,1.3359248944686843
47,0.014845283905427486,0.009842499446615976,99.86900707361802,0.07654980282242867,1.3359248944686843
48,0.014274811805881533,0.009842499446615976,99.86900707361802,0.07654980282242867,1.3359248944686843
49,0.014296727407965741,0.009842499446615976,99.86900707361802,0.07654980282242867,1.3359248944686843
50,0.014311466334111962,0.010174003812051488,99.94236311239193,0.0775719248541744,1.3229401025473915
51,0.014349944908037406,0.010174003812051488,99.94236311239193,0.0775719248541744,1.3229401025473915
52,0.013527967755275943,0.010174003812051488,99.94236311239193,0.0775719248541744,1.3229401025473915
53,0.014240572107989435,0.010174003812051488,99.94236311239193,0.0775719248541744,1.3229401025473915
54,0.013720872566534294,0.010174003812051488,99.94236311239193,0.0775719248541744,1.3229401025473915
55,0.013759861631312202,0.009097594777931985,99.88996594183914,0.07910658715218526,1.36055557523851
56,0.013264208130995719,0.009097594777931985,99.88996594183914,0.07910658715218526,1.36055557523851
57,0.013713467568629808,0.009097594777931985,99.88996594183914,0.07910658715218526,1.36055557523851
58,0.013360637951211916,0.009097594777931985,99.88996594183914,0.07910658715218526,1.36055557523851
59,0.013170901971738046,0.009097594777931985,99.88996594183914,0.07910658715218526,1.36055557523851
60,0.013408129809538595,0.009323475409741435,99.94236311239193,0.07516308992422016,1.3487099986355864
61,0.012915681247407778,0.009323475409741435,99.94236311239193,0.07516308992422016,1.3487099986355864
62,0.013322307935004737,0.009323475409741435,99.94236311239193,0.07516308992422016,1.3487099986355864
63,0.01373050552675171,0.009323475409741435,99.94236311239193,0.07516308992422016,1.3487099986355864
64,0.013063931301410986,0.009323475409741435,99.94236311239193,0.07516308992422016,1.3487099986355864
65,0.01283743496419398,0.009310616574321803,99.9004453759497,0.07314671856221064,1.3430956400652319
66,0.01314896886280674,0.009310616574321803,99.9004453759497,0.07314671856221064,1.3430956400652319
67,0.012281719746491754,0.009310616574321803,99.9004453759497,0.07314671856221064,1.3430956400652319
68,0.013322334524768569,0.009310616574321803,99.9004453759497,0.07314671856221064,1.3430956400652319
69,0.012742381608483486,0.009310616574321803,99.9004453759497,0.07314671856221064,1.3430956400652319
70,0.012371995640979131,0.008741126257153757,99.92140424417082,0.07443467824598264,1.3476611454263094
71,0.012422655697320236,0.008741126257153757,99.92140424417082,0.07443467824598264,1.3476611454263094
72,0.012379490113094287,0.008741126257153757,99.92140424417082,0.07443467824598264,1.3476611454263094
73,0.012680347334754918,0.008741126257153757,99.92140424417082,0.07443467824598264,1.3476611454263094
74,0.012785934231207044,0.008741126257153757,99.92140424417082,0.07443467824598264,1.3476611454263094
75,0.012327482496869048,0.008113871878293346,99.87948650772859,0.07374885644948573,1.368840032336424
76,0.012220779722993555,0.008113871878293346,99.87948650772859,0.07374885644948573,1.368840032336424
77,0.01234791417932306,0.008113871878293346,99.87948650772859,0.07374885644948573,1.368840032336424
78,0.011948527309317343,0.008113871878293346,99.87948650772859,0.07374885644948573,1.368840032336424
79,0.011774041901749395,0.008113871878293346,99.87948650772859,0.07374885644948573,1.368840032336424
80,0.012209935337372312,0.008424624328791198,99.91616452711554,0.0741193474663013,1.3627375752169055
81,0.01220417910991808,0.008424624328791198,99.91616452711554,0.0741193474663013,1.3627375752169055
82,0.012256689821891082,0.008424624328791198,99.91616452711554,0.0741193474663013,1.3627375752169055
83,0.011493558877749563,0.008424624328791198,99.91616452711554,0.0741193474663013,1.3627375752169055
84,0.01122674691433672,0.008424624328791198,99.91616452711554,0.0741193474663013,1.3627375752169055
85,0.011849459137982733,0.008429604063875799,99.91616452711554,0.07191322507863682,1.3619562506922667
86,0.01154663426203095,0.008429604063875799,99.91616452711554,0.07191322507863682,1.3619562506922667
87,0.011679189025831245,0.008429604063875799,99.91616452711554,0.07191322507863682,1.3619562506922667
88,0.011479560151319642,0.008429604063875799,99.91616452711554,0.07191322507863682,1.3619562506922667
89,0.011714662842129757,0.008429604063875799,99.91616452711554,0.07191322507863682,1.3619562506922667
90,0.011845701643087589,0.008005721796690221,99.92664396122609,0.06979396810356277,1.3602623040154227
91,0.01155993957677688,0.008005721796690221,99.92664396122609,0.06979396810356277,1.3602623040154227
